,Close,EMA_200,EMA_100,VWAP,Trend
25607,140.761,141.226,141.148,140.864,-1
25608,140.981,141.223,141.145,140.844,-1
25609,140.841,141.219,141.139,140.855,-1
25610,140.87,141.216,141.133,140.879,-1
25611,140.751,141.211,141.126,140.823,-1
25612,141.005,141.209,141.123,140.852,-1
25613,141.183,141.209,141.125,140.972,0
25614,141.028,141.207,141.123,141.071,-1
25615,141.158,141.207,141.123,141.132,0
25616,141.223,141.207,141.125,141.144,0
25617,141.071,141.205,141.124,141.147,-1
25618,140.943,141.203,141.121,141.12,-1
25619,140.957,141.2,141.117,141.031,-1
25620,141.123,141.2,141.118,141.01,0
25621,141.012,141.198,141.115,141.067,-1
25622,140.907,141.195,141.111,141.046,-1
25623,140.936,141.192,141.108,141.005,-1
25624,140.906,141.189,141.104,140.921,-1
25625,141.038,141.188,141.103,140.941,-1
25626,141.099,141.187,141.102,140.993,0
25627,141.082,141.186,141.102,141.062,0
25628,141.265,141.187,141.105,141.142,0
25629,141.311,141.188,141.109,141.214,1
25630,141.387,141.19,141.115,141.297,1
25631,141.5,141.193,141.122,141.36,1
25632,141.402,141.195,141.128,141.429,1
25633,141.318,141.196,141.132,141.426,1
25634,141.48,141.199,141.139,141.405,1
25635,141.361,141.201,141.143,141.389,1
25636,141.386,141.203,141.148,141.405,1
25637,141.348,141.204,141.152,141.383,1
25638,141.482,141.207,141.158,141.395,1
25639,141.442,141.209,141.164,141.411,1
25640,141.372,141.211,141.168,141.431,1
25641,141.448,141.213,141.174,141.423,1
25642,141.5,141.216,141.18,141.447,1
25643,141.566,141.219,141.188,141.487,1
25644,141.482,141.222,141.194,141.507,1
25645,141.468,141.225,141.199,141.51,1
25646,141.583,141.228,141.207,141.525,1
25647,141.659,141.232,141.216,141.566,1
25648,141.56,141.236,141.222,141.589,1
25649,141.52,141.238,141.228,141.578,1
25650,141.52,141.241,141.234,141.547,1
25651,141.552,141.244,141.24,141.532,1
25652,141.465,141.247,141.245,141.529,1
25653,141.526,141.249,141.25,141.523,1
25654,141.572,141.253,141.257,141.514,1
25655,141.617,141.256,141.264,141.551,1
25656,141.634,141.26,141.271,141.592,1
25657,141.698,141.264,141.28,141.64,1
25658,141.682,141.268,141.288,141.668,1
25659,141.559,141.271,141.293,141.651,1
25660,141.438,141.273,141.296,141.574,0
25661,141.378,141.274,141.298,141.466,0
25662,141.153,141.273,141.295,141.36,-1
25663,140.964,141.27,141.288,141.226,-1
25664,141.028,141.267,141.283,141.097,-1
25665,140.925,141.264,141.276,141.02,-1
25666,140.976,141.261,141.27,140.988,-1
25667,140.894,141.257,141.262,140.967,-1
25668,140.988,141.255,141.257,140.927,-1
25669,140.925,141.251,141.25,140.936,-1
25670,140.916,141.248,141.244,140.934,-1
25671,140.721,141.243,141.233,140.884,-1
25672,140.663,141.237,141.222,140.782,-1
25673,140.522,141.23,141.208,140.63,-1
25674,140.651,141.224,141.197,140.584,-1
25675,140.421,141.216,141.182,140.537,-1
25676,140.308,141.207,141.165,140.482,-1
25677,140.324,141.198,141.148,140.397,-1
25678,140.314,141.19,141.131,140.327,-1
25679,139.979,141.178,141.109,140.226,-1
25680,139.861,141.164,141.084,140.064,-1
25681,139.758,141.15,141.058,139.926,-1
25682,139.768,141.137,141.032,139.82,-1
25683,139.676,141.122,141.005,139.75,-1
25684,139.492,141.106,140.975,139.656,-1
25685,139.526,141.09,140.947,139.577,-1
25686,139.626,141.076,140.92,139.546,-1
25687,139.733,141.062,140.897,139.565,-1
25688,139.677,141.049,140.873,139.639,-1
25689,139.851,141.037,140.853,139.729,-1
25690,139.76,141.024,140.831,139.777,-1
25691,139.344,141.007,140.801,139.566,-1
25692,139.098,140.988,140.768,139.406,-1
25693,139.185,140.97,140.736,139.291,-1
25694,139.285,140.954,140.708,139.202,-1
25695,139.2,140.936,140.678,139.213,-1
25696,139.174,140.919,140.648,139.198,-1
25697,139.166,140.901,140.619,139.186,-1
25698,139.309,140.885,140.593,139.198,-1
25699,139.355,140.87,140.568,139.253,-1
25700,139.399,140.855,140.545,139.322,-1
25701,139.478,140.842,140.524,139.389,-1
25702,139.471,140.828,140.503,139.428,-1
25703,139.447,140.814,140.482,139.463,-1
25704,139.41,140.8,140.461,139.443,-1
25705,139.305,140.785,140.438,139.412,-1
25706,139.194,140.77,140.413,139.342,-1
25707,139.326,140.755,140.392,139.304,-1
25708,139.286,140.741,140.37,139.287,-1
25709,139.318,140.726,140.349,139.297,-1
25710,139.28,140.712,140.328,139.266,-1
25711,139.596,140.701,140.314,139.321,-1
25712,139.506,140.689,140.298,139.399,-1
25713,139.451,140.677,140.281,139.485,-1
25714,139.419,140.664,140.264,139.477,-1
25715,139.33,140.651,140.245,139.418,-1
25716,139.423,140.639,140.229,139.385,-1
25717,139.326,140.626,140.211,139.351,-1
25718,139.327,140.613,140.194,139.354,-1
25719,139.589,140.603,140.182,139.395,-1
25720,139.485,140.591,140.168,139.474,-1
25721,139.442,140.58,140.153,139.501,-1
25722,139.458,140.569,140.14,139.48,-1
25723,139.532,140.559,140.128,139.484,-1
25724,139.763,140.551,140.12,139.555,-1
25725,139.698,140.542,140.112,139.628,-1
25726,139.704,140.534,140.104,139.695,-1
25727,139.821,140.527,140.098,139.721,-1
25728,139.886,140.52,140.094,139.769,-1
25729,140.206,140.517,140.096,139.906,-1
25730,140.297,140.515,140.1,140.074,0
25731,140.276,140.513,140.104,140.211,0
25732,140.354,140.511,140.109,140.282,0
25733,140.253,140.508,140.112,140.305,0
25734,140.268,140.506,140.115,140.294,0
25735,140.174,140.503,140.116,140.261,-1
25736,140.195,140.5,140.117,140.234,-1
25737,140.161,140.496,140.118,140.197,-1
25738,140.248,140.494,140.121,140.198,-1
25739,140.168,140.491,140.122,140.191,-1
25740,140.226,140.488,140.124,140.201,-1
25741,140.152,140.485,140.124,140.198,-1
25742,139.994,140.48,140.122,140.092,-1
25743,140.014,140.475,140.12,140.044,-1
25744,139.929,140.47,140.116,139.965,-1
25745,139.938,140.464,140.112,139.954,-1
25746,139.961,140.459,140.109,139.941,-1
25747,140.023,140.455,140.108,139.971,-1
25748,139.994,140.45,140.105,139.995,-1
25749,139.973,140.446,140.103,140.009,-1
25750,139.933,140.441,140.099,139.987,-1
25751,139.959,140.436,140.097,139.961,-1
25752,139.937,140.431,140.094,139.95,-1
25753,139.952,140.426,140.091,139.956,-1
25754,139.733,140.419,140.084,139.911,-1
25755,139.676,140.412,140.076,139.803,-1
25756,139.594,140.404,140.066,139.684,-1
25757,139.756,140.397,140.06,139.646,-1
25758,139.752,140.391,140.054,139.675,-1
25759,139.716,140.384,140.047,139.706,-1
25760,139.565,140.376,140.038,139.708,-1
25761,139.741,140.37,140.032,139.684,-1
25762,139.683,140.363,140.025,139.673,-1
25763,139.483,140.354,140.014,139.646,-1
25764,139.647,140.347,140.007,139.607,-1
25765,139.394,140.338,139.995,139.533,-1
25766,139.297,140.327,139.981,139.455,-1
25767,139.466,140.319,139.971,139.397,-1
25768,139.273,140.308,139.957,139.338,-1
25769,139.323,140.298,139.944,139.32,-1
25770,139.331,140.289,139.932,139.323,-1
25771,139.435,140.28,139.922,139.37,-1
25772,139.259,140.27,139.909,139.343,-1
25773,139.175,140.259,139.895,139.298,-1
25774,139.236,140.249,139.882,139.226,-1
25775,138.923,140.236,139.863,139.147,-1
25776,138.986,140.223,139.845,139.051,-1
25777,139.036,140.212,139.829,138.99,-1
25778,139.142,140.201,139.816,139.025,-1
25779,139.073,140.19,139.801,139.072,-1
25780,139.143,140.179,139.788,139.126,-1
25781,139.34,140.171,139.779,139.191,-1
25782,139.363,140.163,139.771,139.276,-1
25783,139.664,140.158,139.769,139.445,-1
25784,139.587,140.152,139.765,139.53,-1
25785,139.713,140.148,139.764,139.619,-1
25786,139.66,140.143,139.762,139.63,-1
25787,139.734,140.139,139.761,139.716,-1
25788,139.991,140.138,139.766,139.809,0
25789,139.959,140.136,139.77,139.886,0
25790,140.005,140.134,139.774,139.961,0
25791,140.177,140.135,139.782,140.043,0
25792,140.005,140.134,139.787,140.078,0
25793,139.875,140.131,139.789,140.03,-1
25794,139.877,140.128,139.79,139.971,-1
25795,140.124,140.128,139.797,139.972,0
25796,140.266,140.13,139.806,140.053,1
25797,140.288,140.131,139.816,140.173,1
25798,140.453,140.135,139.828,140.294,1
25799,140.484,140.138,139.841,140.378,1
25800,140.344,140.14,139.851,140.417,1
25801,140.371,140.142,139.862,140.404,1
25802,140.408,140.145,139.872,140.381,1
25803,140.392,140.147,139.883,140.383,1
25804,140.388,140.15,139.893,140.397,1
25805,140.443,140.153,139.904,140.409,1
25806,140.489,140.156,139.915,140.425,1
25807,140.558,140.16,139.928,140.479,1
25808,140.463,140.163,139.939,140.503,1
25809,140.514,140.167,139.95,140.521,1
25810,140.594,140.171,139.963,140.518,1
25811,140.354,140.173,139.97,140.496,1
25812,140.093,140.172,139.973,140.38,0
25813,140.047,140.171,139.974,140.222,-1
25814,140.024,140.169,139.975,140.102,-1
25815,140.052,140.168,139.977,140.053,-1
25816,140.084,140.167,139.979,140.055,0
25817,140.035,140.166,139.98,140.052,-1
25818,140.045,140.165,139.981,140.061,-1
25819,140.287,140.166,139.987,140.11,1
25820,140.249,140.167,139.993,140.16,0
25821,140.135,140.166,139.995,140.184,0
25822,140.003,140.165,139.996,140.144,-1
25823,139.963,140.163,139.995,140.085,-1
25824,140.006,140.161,139.995,140.018,-1
25825,139.952,140.159,139.994,139.99,-1
25826,139.785,140.155,139.99,139.931,-1
25827,139.816,140.152,139.987,139.874,-1
25828,139.623,140.147,139.979,139.782,-1
25829,139.696,140.142,139.974,139.729,-1
25830,139.61,140.137,139.967,139.668,-1
25831,139.739,140.133,139.962,139.661,-1
25832,139.784,140.13,139.959,139.688,-1
25833,139.816,140.126,139.956,139.754,-1
25834,139.933,140.125,139.955,139.805,-1
25835,139.932,140.123,139.955,139.921,-1
25836,140.028,140.122,139.956,139.982,0
25837,140.051,140.121,139.958,140.002,0
25838,140.061,140.12,139.96,140.029,0
25839,139.975,140.119,139.961,140.008,-1
25840,140.029,140.118,139.962,140.006,0
25841,140.059,140.117,139.964,139.998,0
25842,139.963,140.116,139.964,140.011,-1
25843,139.964,140.114,139.964,139.995,-1
25844,139.915,140.112,139.963,139.968,-1
25845,139.956,140.111,139.963,139.956,-1
25846,140.022,140.11,139.964,139.967,0
25847,140.017,140.109,139.965,139.986,0
25848,139.992,140.108,139.965,139.994,-1
25849,140.188,140.109,139.97,140.041,0
25850,140.164,140.109,139.974,140.098,0
25851,140.089,140.109,139.976,140.131,0
25852,140.28,140.111,139.982,140.17,1
25853,140.394,140.114,139.99,140.222,1
25854,140.326,140.116,139.997,140.313,1
25855,140.326,140.118,140.003,140.33,1
25856,140.056,140.117,140.004,140.272,0
25857,140.172,140.118,140.008,140.188,0
25858,140.263,140.119,140.013,140.159,1
25859,140.335,140.121,140.019,140.206,1
25860,140.339,140.123,140.025,140.283,1
25861,140.289,140.125,140.031,140.307,1
25862,140.638,140.13,140.043,140.395,1
25863,140.611,140.135,140.054,140.48,1
25864,140.502,140.139,140.063,140.548,1
25865,140.488,140.142,140.071,140.516,1
25866,140.422,140.145,140.078,140.468,1
25867,140.494,140.148,140.086,140.475,1
25868,140.554,140.152,140.096,140.486,1
25869,140.402,140.155,140.102,140.477,1
25870,140.366,140.157,140.107,140.44,1
25871,140.357,140.159,140.112,140.405,1
25872,140.424,140.162,140.118,140.401,1
25873,140.42,140.164,140.124,140.414,1
25874,140.413,140.167,140.13,140.419,1
25875,140.372,140.169,140.135,140.386,1
25876,140.369,140.171,140.139,140.363,1
25877,140.318,140.172,140.143,140.332,0
25878,140.286,140.173,140.146,140.325,0
25879,140.376,140.175,140.15,140.312,1
25880,140.307,140.177,140.153,140.319,0
25881,140.328,140.178,140.157,140.325,0
25882,140.325,140.18,140.16,140.317,0
25883,140.362,140.181,140.164,140.32,1
25884,140.356,140.183,140.168,140.339,1
25885,140.386,140.185,140.172,140.364,1
25886,140.25,140.186,140.174,140.345,0
25887,140.241,140.186,140.175,140.288,0
25888,140.083,140.185,140.173,140.21,0
25889,140.171,140.185,140.173,140.153,0
25890,140.184,140.185,140.173,140.147,0
25891,140.183,140.185,140.174,140.167,0
25892,140.054,140.184,140.171,140.155,-1
25893,140.051,140.183,140.169,140.11,-1
25894,139.977,140.18,140.165,140.05,-1
25895,139.938,140.178,140.161,140.006,-1
25896,140.047,140.177,140.158,139.991,-1
25897,139.979,140.175,140.155,139.993,-1
25898,139.984,140.173,140.151,139.994,-1
25899,139.997,140.171,140.148,139.994,-1
25900,140.147,140.171,140.148,140.026,0
25901,140.053,140.17,140.146,140.051,-1
25902,140.092,140.169,140.145,140.062,0
25903,140.089,140.168,140.144,140.067,0
25904,139.712,140.164,140.136,139.973,-1
25905,139.762,140.16,140.128,139.863,-1
25906,139.933,140.157,140.124,139.796,-1
25907,139.973,140.156,140.121,139.834,-1
25908,139.92,140.153,140.117,139.9,-1
25909,140.038,140.152,140.116,139.962,-1
25910,139.892,140.149,140.111,139.97,-1
25911,139.936,140.147,140.108,139.959,-1
25912,139.883,140.145,140.103,139.922,-1
25913,139.9,140.142,140.099,139.904,-1
25914,140.095,140.142,140.099,139.958,0
25915,140.11,140.141,140.1,140.029,0
25916,140.35,140.144,140.105,140.156,1
25917,140.387,140.146,140.11,140.241,1
25918,140.372,140.148,140.115,140.333,1
25919,140.306,140.15,140.119,140.352,1
25920,140.275,140.151,140.122,140.321,0
25921,140.249,140.152,140.125,140.271,0
25922,140.196,140.152,140.126,140.249,0
25923,140.082,140.152,140.125,140.204,0
25924,140.142,140.152,140.126,140.144,0
25925,140.062,140.151,140.124,140.09,0
25926,140.096,140.15,140.124,140.074,0
25927,140.07,140.149,140.123,140.057,0
25928,140.121,140.149,140.123,140.09,0
25929,140.106,140.149,140.122,140.092,0
25930,140.205,140.149,140.124,140.144,0
25931,140.154,140.149,140.125,140.161,0
25932,139.998,140.148,140.122,140.114,-1
25933,139.836,140.145,140.116,139.987,-1
25934,139.84,140.142,140.111,139.903,-1
25935,139.842,140.139,140.106,139.846,-1
25936,139.891,140.136,140.101,139.84,-1
25937,139.812,140.133,140.096,139.837,-1
25938,139.852,140.13,140.091,139.849,-1
25939,139.758,140.127,140.084,139.824,-1
25940,139.845,140.124,140.079,139.817,-1
25941,139.844,140.121,140.075,139.815,-1
25942,139.865,140.118,140.071,139.833,-1
25943,139.911,140.116,140.067,139.873,-1
25944,139.891,140.114,140.064,139.888,-1
25945,139.794,140.111,140.059,139.887,-1
25946,139.675,140.107,140.051,139.809,-1
25947,139.598,140.101,140.042,139.72,-1
25948,139.645,140.097,140.034,139.661,-1
25949,139.467,140.091,140.023,139.566,-1
25950,139.427,140.084,140.011,139.507,-1
25951,139.411,140.077,139.999,139.45,-1
25952,139.371,140.07,139.987,139.413,-1
25953,139.375,140.063,139.975,139.403,-1
25954,139.477,140.058,139.965,139.403,-1
25955,139.494,140.052,139.956,139.447,-1
25956,139.56,140.047,139.948,139.495,-1
25957,139.479,140.041,139.938,139.524,-1
25958,139.604,140.037,139.932,139.534,-1
25959,139.517,140.032,139.924,139.55,-1
25960,139.535,140.027,139.916,139.563,-1
25961,139.549,140.022,139.909,139.563,-1
25962,139.54,140.017,139.901,139.547,-1
25963,139.57,140.013,139.895,139.546,-1
25964,139.406,140.007,139.885,139.5,-1
25965,139.49,140.002,139.877,139.484,-1
25966,139.459,139.996,139.869,139.455,-1
25967,139.421,139.991,139.86,139.467,-1
25968,139.467,139.985,139.852,139.447,-1
25969,139.535,139.981,139.846,139.459,-1
25970,139.433,139.976,139.838,139.47,-1
25971,139.445,139.97,139.83,139.477,-1
25972,139.414,139.965,139.822,139.443,-1
25973,139.352,139.959,139.813,139.405,-1
25974,139.326,139.952,139.803,139.372,-1
25975,139.345,139.946,139.794,139.352,-1
25976,139.321,139.94,139.784,139.34,-1
25977,139.361,139.934,139.776,139.342,-1
25978,139.461,139.93,139.77,139.365,-1
25979,139.478,139.925,139.764,139.424,-1
25980,139.407,139.92,139.757,139.453,-1
25981,139.448,139.915,139.751,139.444,-1
25982,139.514,139.911,139.746,139.454,-1
25983,139.61,139.908,139.744,139.503,-1
25984,139.528,139.904,139.739,139.539,-1
25985,139.552,139.901,139.736,139.563,-1
25986,139.546,139.897,139.732,139.548,-1
25987,139.488,139.893,139.727,139.54,-1
25988,139.498,139.889,139.722,139.521,-1
25989,139.472,139.885,139.717,139.498,-1
25990,139.443,139.881,139.712,139.479,-1
25991,139.42,139.876,139.706,139.45,-1
25992,139.432,139.872,139.701,139.432,-1
25993,139.389,139.867,139.695,139.412,-1
25994,139.317,139.862,139.687,139.386,-1
25995,139.352,139.856,139.681,139.35,-1
25996,139.152,139.849,139.67,139.278,-1
25997,138.999,139.841,139.657,139.157,-1
25998,139.094,139.834,139.646,139.09,-1
25999,139.173,139.827,139.636,139.075,-1
26000,139.095,139.82,139.626,139.102,-1
26001,138.952,139.811,139.612,139.074,-1
26002,138.974,139.803,139.6,139.025,-1
26003,138.904,139.794,139.586,138.967,-1
26004,138.872,139.785,139.572,138.927,-1
26005,138.877,139.776,139.558,138.89,-1
26006,138.989,139.768,139.547,138.899,-1
26007,139.098,139.761,139.538,138.966,-1
26008,139.087,139.754,139.529,139.059,-1
26009,139.03,139.747,139.519,139.094,-1
26010,138.844,139.738,139.506,139.018,-1
26011,139.095,139.732,139.497,138.982,-1
26012,138.995,139.724,139.488,138.979,-1
26013,139.06,139.718,139.479,139.037,-1
26014,139.167,139.712,139.473,139.081,-1
26015,139.06,139.706,139.465,139.097,-1
26016,139.128,139.7,139.458,139.118,-1
26017,139.057,139.694,139.45,139.094,-1
26018,139.095,139.688,139.443,139.092,-1
26019,139.149,139.682,139.437,139.093,-1
26020,139.152,139.677,139.432,139.114,-1
26021,139.125,139.672,139.426,139.13,-1
26022,139.131,139.666,139.42,139.126,-1
26023,139.074,139.66,139.413,139.116,-1
26024,139.031,139.654,139.405,139.092,-1
26025,139.105,139.649,139.399,139.074,-1
26026,139.128,139.643,139.394,139.078,-1
26027,139.038,139.637,139.387,139.089,-1
26028,139.018,139.631,139.38,139.048,-1
26029,139.017,139.625,139.372,139.012,-1
26030,139.016,139.619,139.365,139.003,-1
26031,138.89,139.612,139.356,138.975,-1
26032,138.967,139.605,139.348,138.958,-1
26033,138.912,139.599,139.34,138.937,-1
26034,138.934,139.592,139.332,138.933,-1
26035,138.808,139.584,139.321,138.898,-1
26036,138.787,139.576,139.311,138.836,-1
26037,138.696,139.567,139.298,138.777,-1
26038,138.74,139.559,139.287,138.747,-1
26039,138.816,139.552,139.278,138.747,-1
26040,138.809,139.544,139.269,138.771,-1
26041,138.743,139.536,139.258,138.787,-1
26042,138.742,139.529,139.248,138.774,-1
26043,138.715,139.52,139.238,138.753,-1
26044,138.733,139.513,139.228,138.716,-1
26045,138.728,139.505,139.218,138.71,-1
26046,138.668,139.496,139.207,138.697,-1
26047,138.802,139.49,139.199,138.72,-1
26048,138.687,139.482,139.189,138.72,-1
26049,138.675,139.474,139.178,138.727,-1
26050,138.62,139.465,139.167,138.693,-1
26051,138.543,139.456,139.155,138.64,-1
26052,138.496,139.446,139.142,138.582,-1
26053,138.576,139.438,139.131,138.554,-1
26054,139.075,139.434,139.13,138.687,-1
26055,139.464,139.434,139.136,139.041,0
26056,139.453,139.435,139.143,139.256,0
26057,139.568,139.436,139.151,139.428,1
26058,139.375,139.435,139.155,139.468,0
26059,139.429,139.435,139.161,139.446,0
26060,139.531,139.436,139.168,139.423,0
26061,139.286,139.435,139.171,139.4,-1
26062,139.228,139.433,139.172,139.364,-1
26063,139.226,139.431,139.173,139.286,-1
26064,139.277,139.429,139.175,139.247,-1
26065,139.182,139.427,139.175,139.231,-1
26066,139.213,139.424,139.176,139.228,-1
26067,139.128,139.422,139.175,139.195,-1
26068,139.236,139.42,139.176,139.184,-1
26069,139.164,139.417,139.176,139.177,-1
26070,139.118,139.414,139.175,139.169,-1
26071,139.163,139.412,139.174,139.144,-1
26072,139.108,139.409,139.173,139.123,-1
26073,139.206,139.407,139.174,139.144,-1
26074,139.259,139.405,139.175,139.167,-1
26075,139.33,139.404,139.178,139.246,0
26076,139.277,139.403,139.18,139.294,-1
26077,139.319,139.402,139.183,139.304,0
26078,139.378,139.402,139.187,139.325,0
26079,139.329,139.401,139.19,139.335,0
26080,139.255,139.4,139.191,139.318,-1
26081,139.167,139.398,139.191,139.252,-1
26082,139.209,139.396,139.191,139.212,-1
26083,139.2,139.394,139.191,139.181,-1
26084,139.134,139.391,139.19,139.178,-1
26085,139.273,139.39,139.192,139.187,-1
26086,139.236,139.388,139.193,139.205,-1
26087,139.221,139.387,139.193,139.229,-1
26088,139.242,139.385,139.194,139.232,-1
26089,139.187,139.383,139.194,139.212,-1
26090,139.171,139.381,139.193,139.198,-1
26091,139.207,139.38,139.194,139.179,-1
26092,139.223,139.378,139.194,139.195,-1
26093,139.442,139.379,139.199,139.257,0
26094,139.653,139.381,139.208,139.392,1
26095,139.563,139.383,139.215,139.483,1
26096,139.534,139.385,139.222,139.563,1
26097,139.425,139.385,139.226,139.524,0
26098,139.416,139.385,139.229,139.476,0
26099,139.242,139.384,139.23,139.382,-1
26100,139.33,139.383,139.232,139.332,0
26101,139.463,139.384,139.236,139.336,0
26102,139.55,139.386,139.242,139.415,1
26103,139.539,139.387,139.248,139.489,1
26104,139.899,139.392,139.261,139.648,1
26105,139.939,139.398,139.275,139.781,1
26106,139.863,139.402,139.286,139.87,1
26107,139.491,139.403,139.29,139.803,0
26108,139.551,139.405,139.295,139.678,1
26109,139.478,139.406,139.299,139.535,0
26110,139.537,139.407,139.304,139.508,1
26111,139.608,139.409,139.31,139.512,1
26112,139.669,139.411,139.317,139.571,1
26113,139.874,139.416,139.328,139.707,1
26114,139.876,139.421,139.339,139.79,1
26115,139.858,139.425,139.349,139.856,1
26116,139.865,139.429,139.359,139.865,1
26117,139.967,139.435,139.371,139.892,1
26118,139.874,139.439,139.381,139.908,1
26119,139.948,139.444,139.393,139.927,1
26120,139.819,139.448,139.401,139.902,1
26121,139.713,139.451,139.407,139.851,1
26122,139.876,139.455,139.416,139.817,1
26123,139.961,139.46,139.427,139.83,1
26124,139.962,139.465,139.438,139.909,1
26125,140.082,139.471,139.451,140.009,1
26126,140.009,139.476,139.462,140.035,1
26127,139.981,139.481,139.472,140.039,1
26128,140.01,139.487,139.483,140.018,1
26129,140.082,139.492,139.494,140.022,1
26130,140.08,139.498,139.506,140.049,1
26131,140.05,139.504,139.517,140.072,1
26132,140.074,139.51,139.528,140.075,1
26133,140.097,139.515,139.539,140.076,1
26134,140.232,139.522,139.553,140.128,1
26135,140.236,139.53,139.566,140.18,1
26136,140.332,139.538,139.581,140.24,1
26137,140.283,139.545,139.595,140.28,1
26138,140.324,139.553,139.61,140.3,1
26139,140.353,139.561,139.625,140.328,1
26140,140.318,139.568,139.638,140.327,1
26141,140.353,139.576,139.652,140.343,1
26142,140.366,139.584,139.667,140.352,1
26143,140.293,139.591,139.679,140.364,1
26144,140.428,139.599,139.694,140.385,1
26145,140.428,139.608,139.708,140.39,1
26146,140.286,139.614,139.72,140.391,1
26147,140.351,139.622,139.732,140.356,1
26148,140.113,139.627,139.74,140.27,1
26149,140.197,139.632,139.749,140.214,1
26150,140.286,139.639,139.759,140.191,1
26151,139.996,139.642,139.764,140.168,1
26152,140.378,139.65,139.776,140.223,1
26153,140.2,139.655,139.785,140.236,1
26154,139.918,139.658,139.787,140.184,0
26155,139.76,139.659,139.787,140.002,0
26156,139.868,139.661,139.788,139.878,0
26157,139.868,139.663,139.79,139.85,0
26158,139.822,139.664,139.791,139.879,0
26159,139.934,139.667,139.793,139.877,0
26160,139.767,139.668,139.793,139.853,0
26161,139.739,139.669,139.792,139.822,0
26162,139.745,139.67,139.791,139.769,0
26163,139.751,139.67,139.79,139.745,0
26164,139.817,139.672,139.791,139.759,0
26165,139.75,139.673,139.79,139.759,0
26166,139.697,139.673,139.788,139.75,0
26167,139.621,139.672,139.785,139.708,0
26168,139.659,139.672,139.782,139.66,0
26169,139.489,139.67,139.776,139.608,-1
26170,139.635,139.67,139.774,139.599,0
26171,139.644,139.67,139.771,139.576,0
26172,139.724,139.67,139.77,139.638,0
26173,139.605,139.67,139.767,139.655,0
26174,139.659,139.67,139.765,139.638,0
26175,139.745,139.67,139.764,139.678,0
26176,139.684,139.67,139.763,139.695,0
26177,139.783,139.672,139.763,139.726,0
26178,139.748,139.672,139.763,139.737,0
26179,139.747,139.673,139.763,139.746,0
26180,139.872,139.675,139.765,139.771,0
26181,139.781,139.676,139.765,139.791,0
26182,139.818,139.677,139.766,139.811,0
26183,139.741,139.678,139.766,139.789,0
26184,139.706,139.678,139.764,139.755,0
26185,139.749,139.679,139.764,139.738,0
26186,139.735,139.68,139.764,139.738,0
26187,139.762,139.68,139.763,139.752,0
26188,139.867,139.682,139.766,139.808,0
26189,140.257,139.688,139.775,139.971,1
26190,140.151,139.693,139.783,140.078,1
26191,139.971,139.695,139.786,140.113,1
26192,140.014,139.699,139.791,140.076,1
26193,139.927,139.701,139.794,140.006,0
26194,139.905,139.703,139.796,139.967,0
26195,139.801,139.704,139.796,139.898,0
26196,139.839,139.705,139.797,139.865,0
26197,140.011,139.708,139.801,139.872,1
26198,140.168,139.713,139.808,139.97,1
26199,140.148,139.717,139.815,140.05,1
26200,140.196,139.722,139.823,140.134,1
26201,140.274,139.727,139.832,140.206,1
26202,140.286,139.733,139.841,140.242,1
26203,140.205,139.738,139.848,140.252,1
26204,140.158,139.742,139.854,140.237,1
26205,140.198,139.746,139.861,140.214,1
26206,140.206,139.751,139.868,140.217,1
26207,140.228,139.756,139.875,140.231,1
26208,140.262,139.761,139.882,140.253,1
26209,140.335,139.766,139.891,140.275,1
26210,140.41,139.773,139.902,140.317,1
26211,140.466,139.78,139.913,140.375,1
26212,140.355,139.786,139.922,140.404,1
26213,140.369,139.791,139.93,140.402,1
26214,140.385,139.797,139.939,140.37,1
26215,140.363,139.803,139.948,140.363,1
26216,140.347,139.808,139.956,140.363,1
26217,140.3,139.813,139.962,140.353,1
26218,140.329,139.818,139.97,140.345,1
26219,140.342,139.823,139.977,140.331,1
26220,140.367,139.829,139.985,140.349,1
26221,140.276,139.833,139.991,140.334,1
26222,140.266,139.838,139.996,140.314,1
26223,140.25,139.842,140.001,140.283,1
26224,140.227,139.846,140.006,140.239,1
26225,140.152,139.849,140.008,140.215,0
26226,140.142,139.852,140.011,140.182,0
26227,140.119,139.854,140.013,140.156,0
26228,140.111,139.857,140.015,140.137,0
26229,140.111,139.859,140.017,140.121,0
26230,140.095,139.862,140.019,140.111,0
26231,140.139,139.864,140.021,140.114,0
26232,140.234,139.868,140.025,140.153,1
26233,140.206,139.871,140.029,140.182,1
26234,140.18,139.875,140.032,140.196,0
26235,139.75,139.873,140.026,139.993,-1
26236,139.855,139.873,140.023,139.904,0
26237,139.735,139.872,140.017,139.798,-1
26238,139.761,139.871,140.012,139.76,-1
26239,139.537,139.867,140.003,139.674,-1
26240,139.694,139.866,139.997,139.648,-1
26241,139.697,139.864,139.991,139.635,-1
26242,139.534,139.861,139.982,139.644,-1
26243,139.533,139.857,139.973,139.61,-1
26244,139.599,139.855,139.965,139.558,-1
26245,139.451,139.851,139.955,139.536,-1
26246,139.481,139.847,139.946,139.52,-1
26247,139.436,139.843,139.936,139.46,-1
26248,139.448,139.839,139.926,139.441,-1
26249,139.481,139.836,139.917,139.434,-1
26250,139.322,139.83,139.905,139.438,-1
26251,139.303,139.825,139.893,139.382,-1
26252,139.294,139.82,139.882,139.335,-1
26253,139.348,139.815,139.871,139.311,-1
26254,139.453,139.812,139.863,139.345,-1
